KLD-dart, Cramer-dart,KLD-sso,Cramer-sso
0.00287979153534119,0.00997682275630425,0.00287979153534119,0.00997682275630425
0.00148975005965733,0.00705368167530348,0.00148975005965733,0.00705368167530348
0.00320632782647656,0.0103212714090687,0.00320632782647656,0.0103212714090687
0.00310848601989749,0.0101226512274278,0.00310848601989749,0.0101226512274278
0.00357776593259705,0.0109979351627987,0.00357776593259705,0.0109979351627987
0.00312828210574011,0.0103237171464983,0.00312828210574011,0.0103237171464983
0.0017701560555767,0.00762744961207719,0.0017701560555767,0.00762744961207719
0.00262478777467745,0.00932086526116292,0.00262478777467745,0.00932086526116292
0.00420024745240517,0.011807330315033,0.00420024745240518,0.011807330315033
0.00432913714871342,0.0120828483069671,0.00432913714871342,0.0120828483069671
0.00182437417081788,0.00788391333880936,0.00182437417081788,0.00788391333880936
0.00292449195328672,0.0100877209236361,0.00292449195328672,0.0100877209236361
0.00271426981456857,0.0095568263469622,0.00271426981456857,0.0095568263469622
0.00228927467894201,0.00874019672689637,0.002289274678942,0.00874019672689637
0.00203471672057944,0.00819577002008234,0.00203471672057944,0.00819577002008234
0.00609451359204608,0.0137516248819365,0.00609451359204608,0.0137516248819365
0.00216210325529577,0.00828632946189875,0.00216210325529578,0.00828632946189875
0.003061822079138,0.0100970957833814,0.003061822079138,0.0100970957833814
0.003861036216912,0.0113483403644104,0.003861036216912,0.0113483403644104
0.00338261178771972,0.0105561174913382,0.00338261178771972,0.0105561174913382
0.00483761234965561,0.012435000923328,0.00483761234965561,0.012435000923328
0.004371267090283,0.0120813885829718,0.004371267090283,0.0120813885829718
0.00348942037037905,0.0107533227574706,0.00348942037037905,0.0107533227574706
0.00328790680227927,0.0104313122651873,0.00328790680227927,0.0104313122651873
0.0029393634525576,0.00988734408697319,0.00293936345255759,0.00988734408697319
0.0144408136272752,0.0212115914757373,0.0144408136272753,0.0212115914757373
0.00285107448989371,0.00977577247614272,0.00285107448989371,0.00977577247614272
0.00382897849791444,0.0113116747020223,0.00382897849791444,0.0113116747020223
0.00246177275545379,0.00898694315905737,0.0024617727554538,0.00898694315905737
0.00527321106079513,0.0134440320147846,0.00527321106079514,0.0134440320147846
0.00481122181225666,0.0122552181126192,0.00481122181225667,0.0122552181126192
0.0308245492165237,0.0368240824655051,0.0308245492165237,0.0368240824655051
0.00368235819528777,0.0110530441027347,0.00368235819528776,0.0110530441027347
0.00346604941534783,0.0107330756833939,0.00346604941534783,0.0107330756833939
0.0054447985922915,0.0134893905472116,0.0054447985922915,0.0134893905472116
0.00215865846736149,0.00844531604607324,0.00215865846736149,0.00844531604607324
0.00235336784253906,0.00884958917062273,0.00235336784253905,0.00884958917062273
0.00210022983317794,0.00836471655780959,0.00210022983317794,0.00836471655780959
0.00384419165209958,0.0113249044947725,0.00384419165209958,0.0113249044947725
0.00563160442454522,0.0137893499373262,0.00563160442454521,0.0137893499373262
0.00646070490203247,0.0145977920682486,0.00646070490203248,0.0145977920682486
0.00436322486056348,0.0117748541851883,0.00436322486056348,0.0117748541851883
0.00377712898210331,0.0111904466067599,0.0037771289821033,0.0111904466067599
0.00422097545409013,0.0119731847587332,0.00422097545409013,0.0119731847587332
0.00233245192686134,0.0088109577783429,0.00233245192686134,0.0088109577783429
