Filename, avgKLDDart, avgKLDSSO, avgCramerDart, avgCramerSSO, stdKLDDart, stdKLDSSO, stdCramerDart, stdCramerSSO, jaccardKLD, jaccardCramer, cosineKLD, cosineCramer
720p-90_degree.csv, 0.46396448951360125, 0.6894256304647415, 0.05077118100969063, 0.050771181009864316, 0.7778246330973313, 1.9836612473804405, 0.0006628612849219394, 0.0006628612849343596, 0.4642857142857143, 0.4909090909090909, 0.9990581738276206, 1.0
720p-180_degree.csv, 0.008186614898094538, 0.00818661489809454, 0.01439247055146123, 0.014392470551461234, 0.00012417263842776167, 0.00012417263842776167, 0.00003750935869560828, 0.00003750935869560829, 0.7543859649122807, 0.9607843137254902, 1.0, 0.9999999999999999
1080p-0_degree.csv, 0.006986961615806107, 0.006986961615806108, 0.014286742788986824, 0.014286742788986834, 0.000044065599833298414, 0.00004406559983329843, 0.000027828246508832856, 0.000027828246508832913, 0.725, 0.84, 0.9999999999999999, 1.0000000000000002
1080p-180_degree.csv, 0.007823499863645783, 0.007823499863645783, 0.012705637919791535, 0.012705637919791537, 0.00019902658348610057, 0.00019902658348610057, 0.000016218692163708568, 0.000016218692163708557, 0.7037037037037037, 0.9574468085106383, 1.0, 1.0
1080p-90_degree.csv, 0.005086417368924231, 0.005086417368924231, 0.012382354796226916, 0.012382354796226916, 0.000012159667870445261, 0.000012159667870445261, 0.000011949955510760451, 0.000011949955510760451, 0.631578947368421, 1.0, 0.9999999999999997, 1.0000000000000002
720p-0_degree.csv, 0.004309264050087933, 0.0043092640500879366, 0.011376284737133554, 0.011376284737133554, 0.000019938565314368794, 0.00001993856531436884, 0.000020231091816230607, 0.000020231091816230607, 0.5517241379310345, 1.0, 1.0000000000000002, 0.9999999999999999
