KLD-dart, Cramer-dart,KLD-sso,Cramer-sso
0.0493010200357211,0.0383578948509852,0.049301020035721,0.0383578948509852
0.121693148747675,0.0603762795574241,0.121693148747675,0.0603762795574241
0.0296840713130512,0.0357294051160091,0.0296840713130512,0.0357294051160091
0.0991963424235599,0.0463375843898545,0.0991963424235599,0.0463375843898545
0.0653715171669678,0.0417077610631661,0.0653715171669678,0.0417077610631661
0.609927567582529,0.0688894369003391,0.867958459238523,0.0688894369005815
1.14138244482843,0.0821968608766681,1.65229096189062,0.0821968608770723
0.347895887211832,0.0661763637094207,0.347895887211833,0.0661763637094207
0.0785401413646744,0.044315513482029,0.0785401413646744,0.044315513482029
0.00461349045067335,0.0123972448159739,0.00461349045067335,0.0123972448159739
0.00282780200374052,0.00960587083608372,0.00282780200374052,0.00960587083608372
0.00203894577056002,0.00819219653723297,0.00203894577056002,0.00819219653723297
0.130583543150824,0.0570472014988356,0.130583543150824,0.0570472014988357
0.953049764221723,0.0620138919233807,1.47781009449664,0.0620138919239282
0.499870259165459,0.0729169510005434,0.721381179987746,0.0729169510007409
1.2218929176769,0.0824012139555637,1.9810409426061,0.0824012139561569
0.076672678523644,0.0561929129479041,0.076672678523644,0.0561929129479041
0.00323660000757038,0.0104423647297949,0.00323660000757038,0.0104423647297949
0.0733560046399204,0.0561365271812766,0.0733560046399204,0.0561365271812766
0.237604913867814,0.0588972254709914,0.237604913867814,0.0588972254709914
0.545290216756948,0.0793947734077985,0.804877650922059,0.0793947734080097
0.483059361958547,0.0612462013684438,0.739391598762931,0.0612462013687157
0.620279065215734,0.0930033511340887,0.877990135931517,0.0930033511342683
0.173894751318288,0.0594088534311529,0.173894751318288,0.0594088534311529
4.56206173031062,0.117296320499856,7.29208219204011,0.117296320501429
0.00642570572423551,0.0143661298060145,0.00642570572423551,0.0143661298060145
0.014656702696369,0.0206684297928797,0.014656702696369,0.0206684297928797
2.0784361788074,0.081931951912182,3.32938036613571,0.0819319519132067
0.537656287200635,0.0531176368537155,0.792289531060706,0.0531176368540357
0.0175304969863445,0.0227021993376791,0.0175304969863445,0.0227021993376791
0.0112793998428417,0.0187983602117046,0.0112793998428417,0.0187983602117046
0.0689164474203181,0.0484103158090311,0.0689164474203181,0.0484103158090311
0.135591353349615,0.0564248838499547,0.135591353349615,0.0564248838499547
3.06289672123979,0.0902378247490013,4.77898136918757,0.0902378247502972
0.142434228957816,0.0596541338415327,0.142434228957816,0.0596541338415327
0.00415825495609891,0.0117672220521555,0.00415825495609891,0.0117672220521555
0.0248657509168713,0.0287662058309174,0.0248657509168713,0.0287662058309174
0.577971085602153,0.06342077555796,0.822205897303383,0.0634207755582194
0.121114002206892,0.0572201726431168,0.121114002206892,0.0572201726431168
0.0214986230772398,0.0291763514270496,0.0214986230772398,0.0291763514270496
0.063788645359631,0.0442756270376047,0.063788645359631,0.0442756270376047
