KLD-dart, Cramer-dart,KLD-sso,Cramer-sso
0.00324679475503486,0.0103329269991276,0.00324679475503485,0.0103329269991276
0.00280555746575484,0.0096826013571289,0.00280555746575484,0.0096826013571289
0.00583113720823868,0.0138315343035459,0.00583113720823869,0.0138315343035459
0.0160680951233743,0.0221486543655345,0.0160680951233743,0.0221486543655345
0.00586793774875688,0.0132765120576408,0.00586793774875688,0.0132765120576408
0.00355922109877859,0.0108385643163322,0.00355922109877859,0.0108385643163322
0.00467210189436461,0.0123725568383059,0.00467210189436461,0.0123725568383059
0.00517546588195474,0.013124831963293,0.00517546588195473,0.013124831963293
0.00340179628342726,0.0105252442172656,0.00340179628342726,0.0105252442172656
0.00251134135136732,0.00913116601441867,0.00251134135136732,0.00913116601441867
0.0026185097999269,0.00930899964727885,0.0026185097999269,0.00930899964727885
0.0040262392500197,0.0115962626634619,0.0040262392500197,0.0115962626634619
0.00342950960094529,0.0108691365828684,0.0034295096009453,0.0108691365828684
0.00840751195782139,0.0168911144928249,0.00840751195782139,0.0168911144928249
0.00348309911973153,0.0106753657221864,0.00348309911973152,0.0106753657221864
0.00244337034075148,0.00906763222647879,0.00244337034075148,0.00906763222647879
0.00445732685250091,0.0122344826315036,0.00445732685250091,0.0122344826315036
0.00410349829803916,0.0118326463994669,0.00410349829803916,0.0118326463994669
0.00634990016472012,0.0146208445605234,0.00634990016472013,0.0146208445605234
0.00300667253455035,0.00996353814160425,0.00300667253455035,0.00996353814160425
0.00360602016928732,0.011020088412142,0.00360602016928733,0.011020088412142
0.00476961279261664,0.012388572743044,0.00476961279261664,0.012388572743044
0.0165429318752428,0.0226390047371092,0.0165429318752428,0.0226390047371092
0.00381247411136391,0.0116135991572795,0.00381247411136391,0.0116135991572795
0.00348854618204164,0.0107437184301739,0.00348854618204164,0.0107437184301739
0.00274020463936486,0.00947567725090546,0.00274020463936486,0.00947567725090546
0.0102481860592531,0.0180022456397137,0.0102481860592531,0.0180022456397137
0.0084849182063367,0.0162553336695465,0.0084849182063367,0.0162553336695465
0.0024874817106896,0.00927636718668529,0.0024874817106896,0.00927636718668529
0.00285801526915581,0.00980056518742748,0.00285801526915581,0.00980056518742748
0.00317546069123985,0.0103132107682168,0.00317546069123985,0.0103132107682168
