Same?, KLD, Cramer, Bhattacharyya
1, 0.0, 0.0, 1.0
0, 2.436907503058841, 0.044361612417087956, 0.9415164448889518
0, 2.4372189374085544, 0.04438180671764572, 0.9414663183218545
0, 2.437325469145392, 0.04442313217012683, 0.9414380100046288
0, 0.00018908213431805318, 0.0023836021961087983, 0.999952383715243
0, 2.0989787309816483, 0.04149057467193624, 0.9496380065846691
0, 2.437081095986889, 0.044425201156613914, 0.941471641726032
0, 2.4372654688509496, 0.04439602966366428, 0.9414548500895391
0, 2.4368906181097243, 0.044347354622946845, 0.941521736467373
0, 0.39939670567718566, 0.018798240040996256, 0.9892480258266156
0, 2.437828444076255, 0.04448841113890222, 0.9413495600737491
0, 2.437512253140557, 0.04452047188026609, 0.941382989818798
0, 2.436869293823578, 0.04436664645410863, 0.9415179914165325
0, 2.4371560837439503, 0.044386303096715485, 0.941472593403299
0, 0.0001917643779695677, 0.0023987946358389545, 0.9999517938716617
0, 2.4373124723279447, 0.04440526622565382, 0.9414453974807337
0, 2.4372651492168647, 0.04441150562519641, 0.9414496649491538
0, 2.437246922636441, 0.044398506086483464, 0.941456853110367
0, 2.7677212522568477, 0.04718628411805999, 0.9342337928004646
0, 0.1240993800282783, 0.044361612417087956, 0.9415164448889518
1, 0.0, 0.0, 1.0000000000080012
0, 0.00010843403885583707, 0.0019240500328013502, 0.9999728737918809
0, 0.00009018371590816402, 0.001753484020831575, 0.9999774141640043
0, 0.12591427384555853, 0.04497975207856771, 0.9406979790175135
0, 0.014982514069537975, 0.016133663357789683, 0.9947787988908079
0, 0.00018792029185824073, 0.0025392115197280635, 0.9999530275902431
0, 0.00013662165241010507, 0.0021622300530928823, 0.9999658208566009
0, 0.0001216023113389964, 0.0020493427902573097, 0.9999695686731725
0, 0.09574768170909856, 0.03931262858242202, 0.9555399778088252
0, 0.00016212918802093357, 0.0023148301849772158, 0.9999595321806954
0, 0.0006126322909148212, 0.004536386201266196, 0.9998481523957948
0, 0.00017934107215504237, 0.0024840652271161455, 0.999955124790328
0, 0.00013489081560419993, 0.0021534459792306947, 0.9999662395267452
0, 0.12498340718659645, 0.044666551199305196, 0.9411280504937942
0, 0.00015770372649189044, 0.002322942885547535, 0.9999605385205619
0, 0.00018690193483020807, 0.002533438682372002, 0.9999532651014401
0, 0.00017418095884293185, 0.0024444658327866286, 0.9999564243526828
0, 0.06744174193896259, 0.009888197991302777, 0.997306228306023
0, 0.12423544107835334, 0.04438180671764572, 0.9414663183218545
0, 0.00010857743175391196, 0.0019240500328013502, 0.9999728737918809
1, 0.0, 0.0, 1.0000000000080007
0, 0.00006602548442653642, 0.0015100146452213246, 0.9999834945752858
0, 0.12601979210306066, 0.04498933833231529, 0.9406546234460635
0, 0.014724917535687368, 0.015810281796111283, 0.9948249409846599
0, 0.00017532484676007176, 0.0024444642891400512, 0.9999562578860404
0, 0.000020634905014707428, 0.0008447011179856269, 0.9999948411005306
0, 0.0000331367093297051, 0.0010511668015645468, 0.9999917204299018
0, 0.09589016949364214, 0.03933484606259929, 0.9554886601761089
0, 0.00011302202305573641, 0.0019559198868560794, 0.9999717560464366
0, 0.0003212375284082562, 0.003269593194398716, 0.9999204466065321
0, 0.00007280747883696207, 0.0015607906650687785, 0.9999817953764648
0, 0.00002638158510862556, 0.0009528187655031646, 0.9999934056522808
0, 0.12504683175627576, 0.04466207956906964, 0.9410947063797794
0, 0.000023821468700222413, 0.0009066499795275477, 0.9999940476142484
