Same?, KLD, Cramer, Bhattacharyya
0, 0.48889737656335264, 0.019853327503903475, 0.9875539405730114
0, 3.147647996848517, 0.05076421142046535, 0.9244548357297655
0, 3.1479146931774156, 0.050817795412398684, 0.9243971668319212
0, 3.148763936758828, 0.050973921551270014, 0.9242217683545106
0, 0.4901055112380752, 0.0209174092446407, 0.9872269381564195
0, 3.1473584313037324, 0.05076756994802256, 0.9244910444840451
0, 3.1473743486601067, 0.050759498739359026, 0.9244905428925281
0, 3.1478687204471476, 0.05099421088004133, 0.92435061603741
0, 3.1473795020555353, 0.05073547130640795, 0.9245003705897075
0, 0.48988846596051916, 0.020288657913018787, 0.9873451024606762
0, 3.14713974411016, 0.05078442664009003, 0.9245140972853781
0, 3.147305193824481, 0.050726484816688164, 0.9245127231836766
0, 3.147587079898392, 0.050753872556807286, 0.924463851154119
0, 3.147511412662696, 0.05079351876552958, 0.924460935113822
0, 0.4885491000759623, 0.019566646396672095, 0.9876446504918388
0, 3.1474561386293165, 0.05074387894979088, 0.9244856649877555
0, 3.1474200895036777, 0.05082354723247699, 0.9244629641546762
0, 3.1473109942094193, 0.05072442201953174, 0.9245128808010137
0, 3.8136616815712983, 0.05607586968682045, 0.9094189911878661
0, 0.09201092964619868, 0.03799746725804371, 0.9567779650006597
0, 0.32194246281497274, 0.019455592106340517, 0.989699909746204
0, 0.3221484391810081, 0.019524713348429104, 0.9896629566412875
0, 0.32295146022559074, 0.01980456980954682, 0.9895163400440883
0, 0.09866930772054813, 0.04037843841295938, 0.9543013381633836
0, 0.3214057899928931, 0.01929645425074869, 0.9897919495117482
0, 0.3214162474400223, 0.019274788845096927, 0.9897933222577837
0, 0.32227888721338066, 0.02011358273112793, 0.9895676098786639
0, 0.3215495322213592, 0.01930931234344214, 0.9897710270491209
0, 0.08381479460024088, 0.034822149136703465, 0.9605556385721098
0, 0.3211192847503662, 0.019310620411068874, 0.9898261075163179
0, 0.3214518877295675, 0.019278166280076822, 0.9897876616155419
0, 0.3217313139717957, 0.019318807073493625, 0.989745720379428
0, 0.3216117926506183, 0.019392881693342665, 0.9897512622203876
0, 0.09196995323477844, 0.03799016339472747, 0.9567495550599282
0, 0.321571460404011, 0.01928172686888943, 0.9897719706825792
0, 0.3215327387439362, 0.01950035012839842, 0.9897474089402221
0, 0.32144969289464903, 0.019264823929528278, 0.9897899741959967
0, 1.072650965216102, 0.030369034606178416, 0.9739410498040111
0, 0.09190725103575127, 0.03797253833763429, 0.9568152923939272
0, 0.3266889921634212, 0.019697365972588164, 0.9895431885228178
0, 0.3268743906873191, 0.01974595383510327, 0.9895117799816773
0, 0.327776397145616, 0.020101198224462873, 0.9893414103000556
0, 0.09835541146475053, 0.040279559724187834, 0.9543883687390798
