Same?, KLD, Cramer, Bhattacharyya
1, 0.0, 0.0, 1.0
0, 0.18694206754019396, 0.012224788285938197, 0.9950243305218311
0, 0.18696474563760318, 0.012228038874597587, 0.9950204448240412
0, 0.18686334762625095, 0.012163343159478299, 0.9950411439688209
0, 0.1870582744104652, 0.012274356079275281, 0.9950022001488522
0, 0.186950822116617, 0.012197451921076295, 0.9950246502335021
0, 0.18694471839858204, 0.012247255927563287, 0.9950224650114746
0, 0.18708778069457024, 0.012321623034677587, 0.9949943218853171
0, 0.00010546337958459809, 0.0018651797317243996, 0.9999736524322392
0, 0.18698969308888322, 0.012245407187213179, 0.9950152806607135
0, 0.18706162710758276, 0.012279282451608333, 0.9950013305721847
0, 0.18699091568209317, 0.012213740822921855, 0.9950170904250434
0, 0.18686132783042522, 0.012160805080541843, 0.9950416505988149
0, 0.1871262239410663, 0.012380799907319537, 0.994984227554422
0, 0.18692086420113369, 0.01221578710623417, 0.9950283433130218
0, 0.18699911732675184, 0.012249954130741605, 0.9950134357207827
0, 0.00007927536637648455, 0.0016162684954270261, 0.9999801781592952
0, 0.18694902618937637, 0.012204113707228787, 0.9950245072572055
0, 0.2055965549798291, 0.01860773851511019, 0.9918062645264556
0, 0.01121348880113991, 0.012224788285938197, 0.9950243305218311
1, 0.0, 0.0, 1.000000000001
0, 0.00010170614359741661, 0.0018426720316843431, 0.9999746049349092
0, 0.00005668751926674048, 0.0013745008782969418, 0.9999858520059031
0, 0.00008478988080050704, 0.0016765292156089447, 0.9999788253919212
0, 0.000071084330437242, 0.0015444306906419463, 0.9999822139847564
0, 0.00009341412950342756, 0.001768203234760782, 0.9999766614153144
0, 0.00013064741910209535, 0.0020794929074754954, 0.9999674262616506
0, 0.010980464204751725, 0.011957842551056204, 0.9951048055752015
0, 0.000092077619965953, 0.0017565832495788996, 0.9999769801149279
0, 0.00006306826496180491, 0.0014442692102959302, 0.9999842348063299
0, 0.00008389558380007853, 0.0016718280442191585, 0.9999790482881248
0, 0.000050967262493846255, 0.0013068087059642935, 0.999987258447578
0, 0.00016057539772133337, 0.0023090430617977676, 0.9999599452944212
0, 0.00006716756201851612, 0.0014977231597777339, 0.9999832071359581
0, 0.00012874691625060035, 0.0020741047313836856, 0.9999678230551711
0, 0.010912883821007203, 0.01187332184936381, 0.9951255327714191
