Same?, KLD, Cramer, Bhattacharyya
1, 0.0, 0.0, 1.0
0, 0.2064900883126568, 0.017324262187584205, 0.9936287478421347
0, 0.20584856085962586, 0.016602805922099947, 0.9937962723976308
0, 0.20439731452974605, 0.015353154101012527, 0.9941401145308928
0, 0.20718169783199622, 0.017221762539467122, 0.9935285672910898
0, 0.20467752695504782, 0.015414661444742926, 0.9940926285229674
0, 0.2060905180848588, 0.01658376201354999, 0.9937607027632668
0, 0.20559107926418976, 0.016236551706144645, 0.9938717761951046
0, 0.204433030003231, 0.015056548413068978, 0.9941602761495397
0, 0.20430224368995809, 0.014970997500444155, 0.994189056909518
0, 0.20477077663408744, 0.01539205432561638, 0.9940755688019001
0, 0.20490181279863562, 0.015581806319729977, 0.994037888364683
0, 0.20463967377233772, 0.015330530259385085, 0.9941029373381168
0, 0.20590647359624445, 0.016597109667195773, 0.9937867338845456
0, 0.20525060457461777, 0.01607263930493669, 0.993937771366227
0, 0.20534153462597562, 0.015934973942447715, 0.9939373579890866
0, 0.20498746129632067, 0.015596894467247192, 0.9940244891186297
0, 0.2047551659180016, 0.015486671405696057, 0.9940728480149393
0, 0.2150094915695145, 0.0197879287703758, 0.9921088191447496
0, 0.016103829007731694, 0.017324262187584205, 0.9936287478421347
1, 0.0, 0.0, 1.0000000000009996
0, 0.003179466394318538, 0.010218657280115027, 0.9992040483879825
0, 0.0019487053741096888, 0.007998327393068053, 0.9995098219478001
0, 0.00413543418807435, 0.011599391354857075, 0.9989648283189779
0, 0.001521821062190394, 0.00704555488370932, 0.999617974750098
0, 0.0031149667288292845, 0.010027282850279635, 0.9992202588432104
0, 0.0030897195953697026, 0.010052691768953832, 0.9992258483988546
0, 0.0019051118206545763, 0.007918933140163125, 0.9995200899804186
0, 0.00193381983435774, 0.007958051138319837, 0.9995139041904106
0, 0.0019033030236219064, 0.00789853451068907, 0.9995214524724935
0, 0.0023477619940434923, 0.008782615774717336, 0.9994109017102698
0, 0.002082429504808102, 0.008291923496704977, 0.9994742521891546
0, 0.004218074816069128, 0.011741668058130667, 0.9989470856192518
0, 0.0027409822277371545, 0.00947148792698315, 0.9993152571503537
0, 0.0030335739722700487, 0.009950576438637072, 0.9992392184332615
0, 0.001980177779133551, 0.008073598418430984, 0.9995006097437245
0, 0.0015860960971962742, 0.007213787221682632, 0.9995998658102816
0, 0.004918411489737254, 0.010585738381414673, 0.9988458492473087
0, 0.015414708165624617, 0.016602805922099947, 0.9937962723976308
0, 0.003190103912506536, 0.010218657280115027, 0.9992040483879825
1, 0.0, 0.0, 1.0000000000010003
0, 0.0012448092043867718, 0.006408956618396044, 0.9996879209562621
0, 0.0011265588848769917, 0.005974270448901222, 0.9997191644151223
0, 0.0012230666186392003, 0.006353814140055917, 0.999694021171662
0, 0.002126141492426691, 0.008235687676292566, 0.9994760989745806
0, 0.0009497147810048935, 0.005584352781143616, 0.9997622663815368
0, 0.0012261955971045449, 0.006389375993180036, 0.9996918373155644
0, 0.001285845312158838, 0.006501963280185628, 0.999678945439252
0, 0.000934751590901494, 0.005575252948890826, 0.9997654785377343
0, 0.0008078543889056438, 0.00516146401645652, 0.9997971768976884
0, 0.0009132065584394635, 0.005512997333851864, 0.9997706656067803
0, 0.000876543961294701, 0.0053567378833492794, 0.9997811693785954
0, 0.001204224446560621, 0.006304184108547633, 0.9996979492902784
0, 0.0008487609715684124, 0.005261700525551991, 0.9997880453816651
0, 0.0008705221136435207, 0.0053794796015574535, 0.9997807577962776
0, 0.0011102489586009446, 0.006100024243918121, 0.9997199709454406
0, 0.004100982798165221, 0.009496676796451909, 0.9990411658442094
0, 0.014092815910636665, 0.015353154101012527, 0.9941401145308928
0, 0.001973712342528525, 0.007998327393068053, 0.9995098219478001
0, 0.001252150517160288, 0.006408956618396044, 0.9996879209562621
1, 0.0, 0.0, 1.000000000001
0, 0.001623063348188466, 0.007136799329456465, 0.9995969083352987
0, 0.0007024233074365241, 0.0047949592000911395, 0.9998241148058669
0, 0.0013989574937910202, 0.006640858712814304, 0.9996530969496878
0, 0.0008391641989526093, 0.005197969392226679, 0.9997907428945539
0, 0.0008572966424713344, 0.0053072422559047394, 0.9997854282866294
0, 0.0007040519371668542, 0.004777413299480755, 0.9998243595256031
0, 0.0007815949401344936, 0.005033328351806249, 0.9998049964568082
0, 0.0007952821557139372, 0.00508086716056516, 0.9998025818911516
